agent,id,difficulty,gold_success,agent_success,sql_generated,prediction_success,content_match,strict_match,answer_scalar_match,gold_row_count,predicted_row_count,agent_elapsed_s,prediction_error,agent_error,question,generated_sql
pydantic_ai,GT024,medium,True,True,True,True,True,True,,1000,1000,4.422539291001158,,,Quais CNES têm mais de 1000 internações registradas?,"SELECT i.""CNES"", COUNT(i.""N_AIH"") AS total_internacoes
FROM internacoes i
WHERE i.""CNES"" IS NOT NULL
GROUP BY i.""CNES""
HAVING COUNT(i.""N_AIH"") > 1000
ORDER BY total_internacoes DESC"
pydantic_ai,GT025,medium,True,True,True,True,True,True,True,1,1,3.0140707089994976,,,Quantas internações com VDRL positivo resultaram em morte?,"SELECT COUNT(*) AS vdrl_positivo_obito FROM internacoes WHERE ""IND_VDRL"" = TRUE AND ""MORTE"" = TRUE"
pydantic_ai,GT026,medium,True,True,True,True,True,True,False,1,1,3.4468577499974344,,,Qual o valor médio das internações que resultaram em óbito?,"SELECT AVG(""VAL_TOT"") AS valor_medio_obitos
FROM internacoes
WHERE ""MORTE"" = TRUE
  AND ""VAL_TOT"" IS NOT NULL"
pydantic_ai,GT027,medium,True,True,True,True,True,True,True,1,1,4.441265667002881,,,Quantas internações obstétricas foram registradas em UTI?,"SELECT COUNT(*) AS obstetricos_uti
FROM internacoes
WHERE ""ESPEC"" = 2
  AND ""VAL_UTI"" > 0"
pydantic_ai,GT028,hard,True,True,True,True,False,False,,10,10,8.03553699999975,,,Quais sao os 10 municípios com mais de 100 internações com a maior taxa de mortalidade?,"WITH agg AS (
    SELECT
        mu.""NO_MUNICIPIO"" AS municipio,
        mu.""SG_UF"" AS uf,
        COUNT(*) AS internacoes,
        SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS mortes,
        ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / NULLIF(COUNT(*), 0), 2) AS taxa_mortalidade
    FROM internacoes i
    LEFT JOIN municipios mu
        ON i.""MUNIC_RES"" = mu.""CO_MUNICIPIO_6D""
    GROUP BY mu.""NO_MUNICIPIO"", mu.""SG_UF""
    HAVING COUNT(*) > 100
)
SELECT
    municipio,
    uf,
    internacoes,
    mortes,
    taxa_mortalidade
FROM agg
ORDER BY taxa_mortalidade DESC, municipio ASC, uf ASC
LIMIT 10"
pydantic_ai,GT029,medium,True,True,True,True,True,True,False,1,1,4.486971291000373,,,Qual é o valor médio de UTI para homens?,"SELECT AVG(""VAL_UTI"") AS valor_medio_uti_homens
FROM internacoes
WHERE ""SEXO"" = 1
  AND ""VAL_UTI"" > 0"
pydantic_ai,GT030,easy,True,True,True,True,True,True,True,1,1,3.117262583000411,,,Quantas mulheres foram internadas?,"SELECT COUNT(*) AS total_mulheres
FROM internacoes
WHERE ""SEXO"" IN (2, 3)"
pydantic_ai,GT031,easy,True,True,True,True,True,True,,1,1,3.7756498329981696,,,Qual a latitude e longitude de Porto Alegre?,"SELECT latitude, longitude
FROM municipios
WHERE NO_MUNICIPIO = 'Porto Alegre' AND SG_UF = 'RS'"
pydantic_ai,GT032,easy,True,True,True,True,True,True,True,1,1,2.882320000000618,,,Quantos municípios estão no estado do RS?,"SELECT COUNT(*) AS municipios_rs
FROM municipios
WHERE SG_UF = 'RS'"
pydantic_ai,GT033,easy,True,True,True,True,True,True,True,1,1,2.7919921669999894,,,Qual a idade média dos pacientes internados?,"SELECT AVG(""IDADE"") AS idade_media
FROM internacoes
WHERE ""IDADE"" IS NOT NULL"
pydantic_ai,GT034,easy,True,True,True,True,True,False,True,1,1,2.904981083000166,,,Quantas internações duraram mais de 30 dias?,"SELECT COUNT(*) AS internacoes
FROM internacoes
WHERE ""DIAS_PERM"" > 30"
pydantic_ai,GT035,medium,True,True,True,True,True,True,,1,1,6.75933312500274,,,Qual o diagnóstico mais comum nas internações?,"SELECT c.DESCRICAO AS diagnostico, COUNT(*) AS total
FROM internacoes i
JOIN cid c ON i.DIAG_PRINC = c.CID
WHERE i.DIAG_PRINC IS NOT NULL
GROUP BY c.DESCRICAO
ORDER BY total DESC, diagnostico ASC
LIMIT 1"
pydantic_ai,GT036,medium,True,True,True,True,True,True,True,1,1,3.6521391249989392,,,Quantas internações ocorreram em 2015?,"SELECT COUNT(*) AS internacoes_2015
FROM internacoes
WHERE EXTRACT(YEAR FROM DT_INTER) = 2015"
pydantic_ai,GT037,medium,True,True,True,True,True,True,True,1,1,2.63621399999829,,,Quantos pacientes nasceram antes de 1950?,"SELECT COUNT(*) AS nascidos_antes_1950
FROM internacoes
WHERE EXTRACT(YEAR FROM ""NASC"") < 1950"
pydantic_ai,GT038,medium,True,True,True,True,True,True,,1,1,5.170484499998565,,,Qual município teve o maior número de internações masculinas em 2020?,"SELECT mu.""NO_MUNICIPIO"", COUNT(i.""N_AIH"") AS total_internacoes
FROM internacoes i
JOIN municipios mu ON i.""MUNIC_RES"" = mu.""CO_MUNICIPIO_6D""
WHERE EXTRACT(YEAR FROM i.""DT_INTER"") = 2020
  AND i.""SEXO"" = 1
GROUP BY mu.""NO_MUNICIPIO""
ORDER BY total_internacoes DESC
LIMIT 1"
pydantic_ai,GT039,medium,True,True,True,True,True,True,,3,3,6.4130662079987815,,,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""DESCRICAO"", COUNT(*) AS total_mortes
FROM internacoes i
JOIN cid c ON i.""DIAG_PRINC"" = c.""CID""
WHERE i.""SEXO"" IN (2, 3)
  AND i.""MORTE"" = TRUE
  AND i.""DIAG_PRINC"" IS NOT NULL
GROUP BY c.""DESCRICAO""
ORDER BY total_mortes DESC, c.""DESCRICAO"" ASC
LIMIT 3"
pydantic_ai,GT040,easy,True,True,True,True,True,True,,1,1,2.561546584001917,,,"Quando houver dados socioeconômicos, qual a taxa de mortalidade infantil média registrada?","SELECT AVG(""VL_MORT_INFANTIL"") AS taxa_media_mortalidade_infantil
FROM socioeconomico
WHERE ""VL_MORT_INFANTIL"" IS NOT NULL"
pydantic_ai,GT041,medium,True,True,True,True,True,False,True,1,1,2.8436901249988296,,,Quantos hospitais atenderam casos de UTI em 2020?,"SELECT COUNT(DISTINCT ""CNES"") AS hospitais
FROM internacoes
WHERE ""VAL_UTI"" > 0
  AND EXTRACT(YEAR FROM ""DT_INTER"") = 2020"
pydantic_ai,GT042,medium,True,True,True,True,True,False,True,1,1,3.7973212499964575,,,Quantas internações de pacientes com mais de 70 anos ocorreram no inverno (junho a agosto)?,"SELECT COUNT(i.""N_AIH"") AS internacoes
FROM internacoes i
WHERE EXTRACT(MONTH FROM i.""DT_INTER"") BETWEEN 6 AND 8
  AND i.""IDADE"" > 70"
pydantic_ai,GT043,medium,True,True,True,True,True,True,True,1,1,2.9389615830004914,,,Quantas internações tiveram tanto diagnóstico principal quanto secundário?,"SELECT COUNT(*) AS com_ambos_diagnosticos FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL"
pydantic_ai,GT044,hard,True,True,True,True,False,False,,3,3,3.2089875409983506,,,Qual o custo médio de UTI por faixa etária dos pacientes?,"SELECT CASE WHEN idade < 18 THEN 'Menor' WHEN idade < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, ROUND(AVG(val_uti), 2) AS custo_medio_uti FROM internacoes WHERE val_uti > 0 GROUP BY CASE WHEN idade < 18 THEN 'Menor' WHEN idade < 60 THEN 'Adulto' ELSE 'Idoso' END ORDER BY faixa_etaria"
pydantic_ai,GT046,medium,True,True,True,True,True,True,,22,22,5.008582750000642,,,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano"
pydantic_ai,GT047,medium,True,True,True,True,True,True,True,1,1,7.122395292000874,,,Quantas internações por doença respiratória ocorrem no inverno (junho a agosto)?,"SELECT COUNT(*) AS internacoes_respiratorias_inverno
FROM internacoes i
WHERE i.""DIAG_PRINC"" LIKE 'J%'
  AND EXTRACT(MONTH FROM i.""DT_INTER"") IN (6, 7, 8)"
pydantic_ai,GT048,medium,True,True,True,True,True,True,,10,10,8.91230933299812,,,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.DESCRICAO, COUNT(*) AS total_mortes
FROM internacoes i
JOIN cid c ON i.DIAG_PRINC = c.CID
WHERE i.MORTE = TRUE
GROUP BY c.DESCRICAO
ORDER BY total_mortes DESC, c.DESCRICAO ASC
LIMIT 10"
pydantic_ai,GT049,hard,True,True,True,True,True,True,,1,1,5.174390416999813,,,Qual a taxa de mortalidade no estado do Rio Grande do Sul em 2021?,"SELECT COUNT(*) AS total_internacoes, SUM(CASE WHEN i.MORTE = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.MORTE = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.MUNIC_RES = mu.CO_MUNICIPIO_6D WHERE mu.SG_UF = 'RS' AND EXTRACT(YEAR FROM i.DT_INTER) = 2021"
pydantic_ai,GT050,medium,True,True,True,True,True,True,,1,1,3.3269503749979776,,,Qual a taxa de mortalidade para faixa etária 30-45?,"SELECT '30-45 anos' AS faixa_etaria, COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / NULLIF(COUNT(*), 0), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45"
pydantic_ai,GT051,medium,True,True,True,True,True,True,,10,10,4.397144457998365,,,Quais são os 10 municípios com mais internações?,"SELECT m.""NO_MUNICIPIO"" AS municipio, COUNT(i.""N_AIH"") AS total_internacoes
FROM internacoes i
JOIN municipios m ON i.""MUNIC_RES"" = m.""CO_MUNICIPIO_6D""
GROUP BY m.""NO_MUNICIPIO""
ORDER BY total_internacoes DESC, municipio ASC
LIMIT 10"
pydantic_ai,GT052,easy,True,True,True,True,True,False,True,1,1,4.423701458999858,,,Quantos códigos CID-10 distintos existem?,"SELECT COUNT(DISTINCT ""CID"") AS total_cids
FROM cid"
pydantic_ai,GT053,easy,True,True,True,True,True,True,False,1,1,2.9651808330017957,,,Qual o valor total gasto em internações?,"SELECT ROUND(SUM(""VAL_TOT""), 0) AS total_gasto FROM internacoes"
pydantic_ai,GT054,easy,True,True,True,True,True,False,False,1,1,2.7661445419980737,,,Qual o maior valor de internação registrado?,"SELECT MAX(""VAL_TOT"") AS maior_valor_internacao
FROM internacoes
WHERE ""VAL_TOT"" IS NOT NULL"
pydantic_ai,GT055,easy,True,True,True,True,True,False,True,1,1,5.875802667000244,,,"Quantas internações possuem raça/cor identificada, excluindo sem informação?","SELECT COUNT(*) AS total_internacoes_raca_cor_identificada
FROM internacoes
WHERE ""RACA_COR"" IN (1, 2, 3, 4, 5)"
pydantic_ai,GT056,medium,True,True,True,True,True,False,True,1,1,3.361391917002038,,,Quantas internações ocorreram em 2020?,"SELECT COUNT(*) AS internacoes
FROM internacoes
WHERE EXTRACT(YEAR FROM DT_INTER) = 2020"
pydantic_ai,GT057,easy,True,True,True,True,True,False,True,1,1,3.1347790410000016,,,Qual a menor idade registrada nas internações?,"SELECT MIN(""IDADE"") AS menor_idade
FROM internacoes"
pydantic_ai,GT058,easy,True,True,True,True,True,False,True,1,1,3.0342031250002037,,,Qual o total de dias de internação registrados?,"SELECT SUM(""DIAS_PERM"") AS total_dias_internacao FROM internacoes"
pydantic_ai,GT059,easy,True,True,True,True,True,False,True,1,1,3.7912084170020535,,,Qual a maior idade registrada nas internações?,"SELECT MAX(""IDADE"") AS maior_idade
FROM internacoes"
pydantic_ai,GT060,easy,True,True,True,True,True,True,False,1,1,3.438054916998226,,,Qual a média de valor gasto por internação?,"SELECT AVG(""VAL_TOT"") AS media_valor_internacao FROM internacoes"
pydantic_ai,GT061,medium,True,True,True,True,True,True,,131,131,3.7143850840002415,,,Qual a distribuição por idade nas internações?,"SELECT ""IDADE"", COUNT(*) AS total_internacoes
FROM internacoes
GROUP BY ""IDADE""
ORDER BY total_internacoes DESC"
pydantic_ai,GT062,easy,True,True,True,True,True,True,True,1,1,2.771979332999763,,,Qual a média de valor de serviço hospitalar por paciente?,"SELECT AVG(""VAL_SH"") AS media_valor
FROM internacoes
WHERE ""VAL_SH"" IS NOT NULL"
pydantic_ai,GT063,medium,True,True,True,True,True,True,,131,131,3.814687750000303,,,Qual a média de dias internados por idade?,"SELECT ""IDADE"", AVG(""DIAS_PERM"") AS media_dias_internados FROM internacoes WHERE ""IDADE"" IS NOT NULL AND ""DIAS_PERM"" IS NOT NULL GROUP BY ""IDADE"" ORDER BY media_dias_internados DESC, ""IDADE"" ASC"
pydantic_ai,GT064,easy,True,True,True,True,True,True,True,1,1,3.1775793329979933,,,Quantas internações com idade acima de 60 anos?,"SELECT COUNT(*) AS total_internacoes
FROM internacoes
WHERE ""IDADE"" > 60"
pydantic_ai,GT065,medium,True,True,True,True,True,True,,5,5,3.462241332999838,,,Qual o nível de instrução dos pacientes internados?,"SELECT ins.""DESCRICAO"", COUNT(*) AS total
FROM internacoes i
JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU""
WHERE i.""INSTRU"" IS NOT NULL
  AND i.""INSTRU"" != 0
GROUP BY ins.""INSTRU"", ins.""DESCRICAO""
ORDER BY total DESC"
pydantic_ai,GT066,medium,True,True,True,True,False,False,,22,22,3.97855570899992,,,Qual o total de internações por ano?,"SELECT EXTRACT(YEAR FROM DT_INTER) AS ano, COUNT(*) AS total_internacoes
FROM internacoes
WHERE DT_INTER IS NOT NULL
GROUP BY 1
ORDER BY ano"
pydantic_ai,GT067,medium,True,True,True,True,True,False,,16,16,4.468196792000526,,,Qual a quantidade de internações por especialidade?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes
FROM internacoes i
JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC""
GROUP BY e.""DESCRICAO""
ORDER BY total_internacoes DESC, especialidade ASC"
pydantic_ai,GT068,medium,True,True,True,True,True,False,,10,10,6.659415417001583,,,Quais são os 10 procedimentos principais mais comuns nas internações?,"SELECT p.""PROC_REA"", p.""NOME_PROC"", COUNT(*) AS internacoes
FROM internacoes i
JOIN procedimentos p ON i.""PROC_REA"" = p.""PROC_REA""
GROUP BY p.""PROC_REA"", p.""NOME_PROC""
ORDER BY internacoes DESC, p.""NOME_PROC"" ASC
LIMIT 10"
pydantic_ai,GT069,medium,True,True,True,True,False,False,,10,10,9.316078582996852,,,Quais são os 10 principais CIDs de entrada nas internações?,"SELECT c.""CID"", c.""DESCRICAO"", COUNT(*) AS total_internacoes
FROM internacoes i
JOIN cid c ON i.""DIAG_PRINC"" = c.""CID""
GROUP BY c.""CID"", c.""DESCRICAO""
ORDER BY total_internacoes DESC, c.""CID"" ASC
LIMIT 10"
pydantic_ai,GT070,medium,True,True,True,True,True,True,,10,10,22.0544539170005,,,Quais os 10 motivos mais comuns de internação para pacientes indígenas?,"WITH ranked AS (
    SELECT
        c.""DESCRICAO"",
        COUNT(*) AS total_internacoes,
        ROW_NUMBER() OVER (
            ORDER BY COUNT(*) DESC, c.""DESCRICAO"" ASC
        ) AS rn
    FROM internacoes i
    JOIN cid c
        ON i.""DIAG_PRINC"" = c.""CID""
    WHERE i.""RACA_COR"" = 5
    GROUP BY c.""DESCRICAO""
)
SELECT
    ""DESCRICAO"",
    total_internacoes
FROM ranked
WHERE rn <= 10
ORDER BY total_internacoes DESC, ""DESCRICAO"" ASC"
pydantic_ai,GT071,medium,True,True,True,True,True,True,,1,1,4.811906833001558,,,Qual é a raça que apresenta maior número de mortes registradas?,"SELECT r.""DESCRICAO"" AS descricao_raca_cor, COUNT(i.""N_AIH"") AS total_mortes
FROM internacoes i
JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR""
WHERE i.""MORTE"" = TRUE
GROUP BY r.""DESCRICAO""
ORDER BY total_mortes DESC, descricao_raca_cor ASC
LIMIT 1"
pydantic_ai,GT072,medium,True,True,True,True,True,True,,2,2,5.526040583001304,,,Qual o total de internações para o estado do Maranhão e para o estado do Rio Grande do Sul?,"SELECT m.SG_UF, COUNT(i.N_AIH) AS total_internacoes
FROM internacoes i
LEFT JOIN municipios m
  ON i.MUNIC_RES = m.CO_MUNICIPIO_6D
WHERE m.SG_UF IN ('MA', 'RS')
GROUP BY m.SG_UF
ORDER BY m.SG_UF"
pydantic_ai,GT075,medium,True,True,True,True,True,True,,2,2,3.3788310830022965,,,Quantas mortes foram registradas em cada um dos estados MA e no RS?,"SELECT mu.""SG_UF"", COUNT(*) AS total_mortes
FROM internacoes i
JOIN municipios mu ON i.""MUNIC_RES"" = mu.""CO_MUNICIPIO_6D""
WHERE i.""MORTE"" = TRUE
  AND mu.""SG_UF"" IN ('MA', 'RS')
GROUP BY mu.""SG_UF""
ORDER BY total_mortes DESC, mu.""SG_UF"" ASC"
pydantic_ai,GT076,hard,True,True,True,True,True,True,,10,10,5.7327838339988375,,,Quais são os 10 municípios de residência com mais internações?,"SELECT m.""NO_MUNICIPIO"" AS municipio, COUNT(i.""N_AIH"") AS total_internacoes
FROM internacoes i
LEFT JOIN municipios m
  ON i.""MUNIC_RES"" = m.""CO_MUNICIPIO_6D""
GROUP BY m.""NO_MUNICIPIO""
ORDER BY total_internacoes DESC, municipio ASC
LIMIT 10"
pydantic_ai,GT077,medium,True,True,True,True,False,False,,1000,1000,5.837290999999823,,,Qual a média de dias de internação por município?,"SELECT mu.""NO_MUNICIPIO"" AS municipio, mu.""SG_UF"" AS uf, AVG(i.""DIAS_PERM"") AS media_dias_internacao, COUNT(*) AS internacoes
FROM internacoes i
LEFT JOIN municipios mu
  ON i.""MUNIC_RES"" = mu.""CO_MUNICIPIO_6D""
GROUP BY mu.""NO_MUNICIPIO"", mu.""SG_UF""
ORDER BY media_dias_internacao DESC, municipio ASC, uf ASC"
pydantic_ai,GT078,hard,True,True,True,True,True,True,,30,30,19.563510957999824,,,"Quais são os 10 principais motivos de internação para pacientes com menos de 18 anos, entre 18 e 64 anos, e acima de 64 anos?","WITH base AS (
    SELECT
        CASE
            WHEN i.""IDADE"" < 18 THEN 'Menor de 18'
            WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64'
            ELSE '65 ou mais'
        END AS faixa_etaria,
        c.""DESCRICAO"",
        COUNT(*) AS total_internacoes,
        ROW_NUMBER() OVER (
            PARTITION BY CASE
                WHEN i.""IDADE"" < 18 THEN 'Menor de 18'
                WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64'
                ELSE '65 ou mais'
            END
            ORDER BY COUNT(*) DESC, c.""DESCRICAO"" ASC
        ) AS rn
    FROM internacoes i
    JOIN cid c ON i.""DIAG_PRINC"" = c.""CID""
    GROUP BY 1, 2
)
SELECT
    faixa_etaria,
    ""DESCRICAO"",
    total_internacoes
FROM base
WHERE rn <= 10
ORDER BY faixa_etaria, rn"
pydantic_ai,GT079,hard,True,True,True,True,True,False,,10,10,7.471556833999784,,,Quais são os 10 procedimentos principais mais comuns entre internações de residentes no RS?,"SELECT p.""PROC_REA"", p.""NOME_PROC"" AS procedimento, COUNT(*) AS internacoes
FROM internacoes i
JOIN procedimentos p ON i.""PROC_REA"" = p.""PROC_REA""
JOIN municipios m ON i.""MUNIC_RES"" = m.""CO_MUNICIPIO_6D""
WHERE m.""SG_UF"" = 'RS'
GROUP BY p.""PROC_REA"", p.""NOME_PROC""
ORDER BY internacoes DESC, procedimento ASC
LIMIT 10"
pydantic_ai,GT080,medium,True,True,True,True,True,True,True,1,1,2.9742747500022233,,,Quantas mortes foram registradas no estado do RS?,"SELECT COUNT(*) AS total_mortes
FROM internacoes i
JOIN municipios mu ON i.MUNIC_RES = mu.CO_MUNICIPIO_6D
WHERE i.MORTE = TRUE
  AND mu.SG_UF = 'RS'"
pydantic_ai,GT081,hard,True,True,True,True,True,False,,10,10,12.253434833997744,,,Quais são os 5 procedimentos principais mais registrados para cada sexo?,"WITH base AS (
    SELECT
        s.""DESCRICAO"" AS sexo,
        p.""PROC_REA"" AS PROC_REA,
        p.""NOME_PROC"" AS NOME_PROC,
        COUNT(*) AS internacoes,
        ROW_NUMBER() OVER (
            PARTITION BY s.""DESCRICAO""
            ORDER BY COUNT(*) DESC, p.""NOME_PROC"" ASC, p.""PROC_REA"" ASC
        ) AS rn
    FROM internacoes i
    JOIN sexo s
        ON i.""SEXO"" = s.""SEXO""
    JOIN procedimentos p
        ON i.""PROC_REA"" = p.""PROC_REA""
    GROUP BY
        s.""DESCRICAO"",
        p.""PROC_REA"",
        p.""NOME_PROC""
)
SELECT
    sexo,
    PROC_REA,
    NOME_PROC,
    internacoes
FROM base
WHERE rn <= 5
ORDER BY sexo, internacoes DESC, NOME_PROC ASC, PROC_REA ASC"
